commune_nom;voie_nom;commune_insee
Paris;Chemin de Ceinture du Lac Supérieur;75116
Paris;13Z1 Rue Nicolas Appert;75111
Paris;Port de Tolbiac;75113
Paris;28Z1 Rue de l'Evangile;75118
Paris;Cour de l'Île Louviers;75104
Paris;Avenue Charles Girault;75108
Paris;Impasse des Trois Visages;75101
Paris;Rue Edmond Gondinet;75113
Paris;4AP1 Rue Raymond Losserand;75114
Paris;Voie Bp/16;75116
Paris;Voie Bx/14;75114
Paris;Square Jean-Paul Laurens;75116
Paris;Rue Malassis;75115
Paris;Rue Lucien Gaulard;75118
Paris;Rue du Buis;75116
Paris;Rue Liard;75114
Paris;Place Pierre Lazareff;75102
Paris;42U2 Allée Paris-Ivry;75113
Paris;Rue du Père Brottier;75116
Paris;31P2 Rue Paul Bourget;75113
Paris;Avenue Velasquez;75108
Paris;Voie C/15;75115
Paris;Rue Dupuytren;75106
Paris;1P4 Passage des Récollets;75110
Paris;32Z1 Rue Gilbert Cesbron;75117
Paris;Voie Da/12;75112
Paris;Rue Villebois-Mareuil;75117
Paris;Rue de Traktir;75116
Paris;Voie Y/13;75113
Paris;Rue Japy;75111
Paris;Voie Cy/18;75118
Paris;Square la Fontaine;75116
Paris;Place des Abbesses;75118
Paris;Rue Roberval;75117
Paris;1S2 Voie Fd/20;75120
Paris;Passage Berzélius;75117
Paris;Rue de l'Amiral d'Estaing;75116
Paris;65P1 Boulevard Brune;75114
Paris;Avenue Georges Bernanos;75105
Paris;Impasse Sainte-Marthe;75110
Paris;20P3 Boulevard Kellermann;75113
Paris;Place Saint-Thomas d'Aquin;75107
Paris;Place Juliette Drouet;75109
Paris;166P3 Rue de Saussure;75117
Paris;147P65 Rue Cardinet;75117
Paris;Allée Yvette Guilbert;75117
Paris;Place Nattier;75118
Paris;1P2 Passage Doisy;75117
Paris;Rue d'Armenonville;75117
Paris;1Z3 Rue Ada Lovelace;75113
Paris;Place de Sydney;75115
Paris;Square de la Motte-Picquet;75115
Paris;Route de Bourbon;75112
Paris;4P4 Rue Leibniz;75118
Paris;Place du Général Beuret;75115
Paris;Place Monseigneur Loutil;75117
Paris;Place Saint-Fargeau;75120
Paris;Rue Bougainville;75107
Paris;20A1 Avenue de la Porte de la Villette;75119
Paris;4Z1 Rue Maria Helena Vieira Da Silva;75114
Paris;72P2 Avenue Denfert-Rochereau;75114
Paris;Place Carmen;75120
Paris;72P3 Avenue Denfert-Rochereau;75114
Paris;24Z1 Allée Darius Milhaud;75119
Paris;Passage Ben-Aïad;75102
Paris;29P1 Rue du Soleil;75120
Paris;Rue Paturle;75114
Paris;103P1 Rue Villiers de l'Isle Adam;75120
Paris;1M1 Place de la Garenne;75114
Paris;Voie R/11;75111
Paris;Voie C/18;75118
Paris;Rue du Léman;75119
Paris;Impasse du Quarante-Neuf Faubourg Saint-Martin;75110
Paris;Rue la Feuillade;75102
Paris;Villa Fondary;75115
Paris;Place Octave Chanute;75120
Paris;Square Théodore Judlin;75115
Paris;9P2 Rue du Colonel Dominé;75113
Paris;Rue Jacques Offenbach;75116
Paris;42P2 Rue du Bastion;75117
Paris;54P1 Rue de la Réunion;75120
Paris;Cité Marie;75117
Paris;171P1 Avenue de France;75113
Paris;183P52 Avenue de Clichy;75117
Paris;48P1 Rue Charles Hermite;75118
Paris;1Z1 Rue Hervé Guibert;75114
Paris;Rue de l'Oratoire;75101
Paris;Place Edwige Feuillère;75107
Paris;187Z1 Avenue Jean Jaurès;75119
Paris;Avenue Van Dyck;75108
Paris;Rue Catinat;75101
Paris;187P2 Rue Raymond Losserand;75114
Paris;1U3 Cité Beauharnais;75111
Paris;Rue Pierre-Jean Jouve;75119
Paris;Rue Jean-François Lépine;75118
Paris;13P1 Rue Norvins;75118
Paris;Place Paul Signac;75120
Paris;Place Sainte-Opportune;75101
Paris;Rue des Réglises;75120
Paris;Rue Redon;75117
Paris;Allée Léon Bourgeois;75107
Paris;Square de Verdun;75110
Paris;Voie Cs/17;75117
Paris;Rue Germaine Tailleferre;75119
Paris;27Z1 Rue Françoise Dolto;75113
Paris;12P1 Passage Petit Cerf;75117
Paris;7U1 Place Grace Murray Hopper;75113
Paris;Place de l'Eglise d'Auteuil;75116
Paris;1S2 Rue de Thorigny;75103
Paris;Place Kossuth;75109
Paris;20P1 Passage du Chantier;75112
Paris;Villa des Houseaux;75120
Paris;16S3 Rue du Général Henrys;75117
Paris;Rue Dolomieu;75105
Paris;Rue de la Cité Universitaire;75114
Paris;Avenue des Canadiens;75112
Paris;1P7 Place du Trocadéro et du Onze Novembre;75116
Paris;Rue Germaine Richier;75113
Paris;Place du Père Chaillet;75111
Paris;40P1 Rue du Bastion;75117
Paris;Rue Pierre Louÿs;75116
Paris;Voie Cx/19;75119
Paris;Place Milena Salvini;75113
Paris;19P1 Hameau Boileau;75116
Paris;Impasse Chartière;75105
Paris;204Z2 Rue Lecourbe;75115
Paris;66U1 Promenade Claude Lévi-Strauss;75113
Paris;3Z1 Rue Mère Teresa;75117
Paris;183P56 Avenue de Clichy;75117
Paris;14P1 Rue Jean Leclaire;75117
Paris;12W1 Boulevard des Batignolles;75117
Paris;Rue de Messine;75108
Paris;Impasse de la Vallée de Fécamp;75112
Paris;Rue Regnard;75106
Paris;Rue Victor Dejeante;75120
Paris;Cité Hermel;75118
Paris;Place Saint-Charles;75115
Paris;Route de Longchamp au Bout des Lacs;75116
Paris;Place en hommage aux femmes victimes de violences;75113
Paris;100P3 Rue de Reuilly;75112
Paris;Rue Frédéric Sauton;75105
Paris;2S1 Passage Gatbois;75112
Paris;Voie N/8;75108
Paris;4W2 Place du Dix-Huit Juin 1940;75106
Paris;Voie M/12;75112
Paris;Rue Résal;75113
Paris;Villa Honoré Gabriel Riqueti;75115
Paris;41P2 Boulevard de Douaumont;75117
Paris;Port de Passy;75116
Paris;15Z1 Rue Albert Einstein;75113
Paris;Voie Br/15;75115
Paris;Rue Michel Tagrine;75119
Paris;Chemin de l'Abbaye;75116
Paris;Voie Bb/16;75116
Paris;Cour Jacques Viguès;75111
Paris;Rue de Béarn;75103
Paris;147P64 Rue Cardinet;75117
Paris;11P3 Boulevard de Douaumont;75117
Paris;Carrefour de la Ferme de la Faisanderie;75112
Paris;6P7 Rue Christine de Pisan;75117
Paris;5P1 Passerelle Marcelle Henry;75117
Paris;1Z7 Rue Hervé Guibert;75114
Paris;Rue de la Renaissance;75108
Paris;Route Royale de Beauté;75112
Paris;Rue du Forez;75103
Paris;Villa Erlanger;75116
Paris;Boulevard Saint-Martin;75110
Paris;103P2 Boulevard Kellermann;75113
Paris;Voie E/8;75108
Paris;1U2 Passage Geffroy-Didelot;75117
Paris;Villa Letellier;75115
Paris;Avenue de Péterhof;75117
Paris;78U2 Promenade Claude Lévi-Strauss;75113
Paris;103P1 Boulevard Kellermann;75113
Paris;Place de la Porte Molitor;75116
Paris;Rue de l'Abbé Patureau;75118
Paris;14Z1 Cité Beauharnais;75111
Paris;Rue Léon Delhomme;75115
Paris;Place du Nicaragua;75117
Paris;1P4 Place du Trocadéro et du Onze Novembre;75116
Paris;Rue Lucien et Sacha Guitry;75120
Paris;Place de l'Abbé Jean Lebeuf;75114
Paris;Rue de Colmar;75119
Paris;Place Lili et Nadia Boulanger;75109
Paris;Impasse du Maroc;75119
Paris;Rue du Colonel Monteil;75114
Paris;Place des Généraux de Trentinian;75116
Paris;11P1 Passage des Cloÿs;75118
Paris;Cour d'Alger;75112
Paris;Rue Ménars;75102
Paris;162P24 Rue des Poissonniers;75118
Paris;Place de Flore;75120
Paris;183P58 Avenue de Clichy;75117
Paris;1Z3 Rue Hervé Guibert;75114
Paris;Impasse Petin;75119
Paris;Rue Botha;75120
Paris;Voie Cu/19;75119
Paris;Allée Louis Aragon;75101
Paris;Rue Daval;75111
Paris;147P58 Rue Cardinet;75117
Paris;Place Fo/13;75113
Paris;Voie Fn/13;75113
Paris;27Z3 Rue André Gide;75115
Paris;Place Theodor Herzl;75103
Paris;68U1 Promenade Claude Lévi-Strauss;75113
Paris;Voie Cu/17;75117
Paris;7Z2 Place Grace Murray Hopper;75113
Paris;Voie Cj/20;75120
Paris;1Z2 Rue Ada Lovelace;75113
Paris;Rue Gustave Flaubert;75117
Paris;Voie H/12;75112
Paris;Place Henri Salvador;75102
Paris;33P1 Rue Tchaïkovski;75118
Paris;Cours des Avocats;75117
Paris;12S1 Place du Carrousel;75101
Paris;Place Fréhel;75120
Paris;Place Marie Madeleine Fourcade;75115
Paris;Rue Pierre Dac;75118
Paris;Voie El/20;75120
Paris;151P3 Avenue de Flandre;75119
Paris;Route du Fort de Gravelle;75112
Paris;Rue Blondel;75103
Paris;Voie Aa/19;75119
Paris;7P3 Rue Paul Bourget;75113
Paris;Avenue Dutuit;75108
Paris;11P1 Rue du Charolais;75112
Paris;Passage des Rondeaux;75120
Paris;Rue de la Briqueterie;75114
Paris;Rue Pierre au Lard;75104
Paris;194P4 Rue d'Aubervilliers;75119
Paris;162P29 Rue des Poissonniers;75118
Paris;Port des Champs Elysées;75108
Paris;5bP2 Rue de Cambrai;75119
Paris;Port de l'Hôtel de Ville;75104
Paris;Route des Lacs à Passy;75116
Paris;Rue Félix Voisin;75111
Paris;Impasse des Rigaunes;75119
Paris;Rue Gluck;75109
Paris;Rue Sainte-Apolline;75103
Paris;Rue de Magenta;75119
Paris;Souterrain Champerret;75117
Paris;Quai de Metz;75119
Paris;Allée des Hortensias;75114
Paris;Voie Ad/19;75119
Paris;163P4 Boulevard Vincent Auriol;75113
Paris;1P2 Place du Docteur Yersin;75113
Paris;Avenue du Parc de Passy;75116
Paris;Place Ferdinand Brunot;75114
Paris;Rue Camille Bombois;75120
Paris;5P3 Passage de la Providence;75120
Paris;Square du Graisivaudan;75117
Paris;Rue de Nesle;75106
Paris;59bP4 Rue de la Chapelle;75118
Paris;Rue Louis Loucheur;75117
Paris;32Z1 Rue Georges Picquart;75117
Paris;Villa Damrémont;75118
Paris;60P1 Quai de la Marne;75119
Paris;1Z1 Rue Cépré;75115
Paris;Rue Clémence Royer;75101
Paris;Rue de Bouvines;75111
Paris;35P2 Rue du Charolais;75112
Paris;Voie Cs/12;75112
Paris;Rue de Tilsitt;75108
Paris;Rue Michel Bréal;75113
Paris;Rue Edouard Colonne;75101
Paris;Place Robert Verdier;75118
Paris;17Z1 Rue des Pirogues de Bercy;75112
Paris;Rue Serret;75115
Paris;1S4 Impasse des Orteaux;75120
Paris;109P6 Rue de la Haie Coq;75119
Paris;Voie Eg/20;75120
Paris;42U3 Allée Paris-Ivry;75113
Paris;Rue Jean Calvin;75105
Paris;Passage Marie Rogissart;75112
Paris;Passage du Maure;75103
Paris;Carrefour de la Conservation;75112
Paris;17Z2 Rue Ada Lovelace;75113
Paris;Rue du Jardinet;75106
Paris;Allée des Cygnes;75116
Paris;1S2 Rue La Vieuville;75118
Paris;Voie At/17;75117
Paris;Square du Vexin;75119
Paris;151P1 Boulevard Vincent Auriol;75113
Paris;145P1 Avenue de Flandre;75119
Paris;Rue Charles Tellier;75116
Paris;1S1 Rue des Marguettes;75112
Paris;Rue de Brissac;75104
Paris;Place Blanche;75118
Paris;Voie Cw/15;75115
Paris;163P2 Rue Nationale;75113
Paris;Avenue Moderne;75119
Paris;Rue de Duras;75108
Paris;Voie As/12;75112
Paris;9P1 Rue Paul Bourget;75113
Paris;Voie Ac/19;75119
Paris;Voie Bx/16;75116
Paris;Passage Victor Marchand;75113
Paris;Galerie Montmartre;75102
Paris;Route du Point de Vue;75112
Paris;Rue Baillet;75101
Paris;Rue Mariotte;75117
Paris;1U1 Cité Beauharnais;75111
Paris;Rue Emile Bertin;75118
Paris;9P2 Avenue de la Porte des Lilas;75119
Paris;17P4 Boulevard de Bercy;75112
Paris;Voie Aw/17;75117
Paris;19P1 Rue Richomme;75118
Paris;Cour du Havre;75108
Paris;Rue Jeanne Jugan;75112
Paris;1P5 Place du Trocadéro et du Onze Novembre;75116
Paris;Place Théodore Chassériau;75108
Paris;Place des Tirailleurs sénégalais;75118
Paris;5Z1 Rue Gerda Taro;75113
Paris;42P3 Rue du Bastion;75117
Paris;Passage Hypathie D'alexandrie;75120
Paris;183P49 Avenue de Clichy;75117
Paris;12Z1 Rue Bernard Buffet;75117
Paris;41P15 Boulevard de Douaumont;75117
Paris;Place du Lieutenant Stéphane Piobetta;75114
Paris;Impasse Vandal;75114
Paris;Place Pierre Kauffmann;75104
Paris;48P6 Rue Charles Hermite;75118
Paris;Rue de l'Abbé Migne;75104
Paris;20Z1 Passage du Bureau;75111
Paris;Rue Dancourt;75118
Paris;27Z1 Rue André Gide;75115
Paris;26W1 Boulevard Jourdan;75114
Paris;Cité Delaunay;75111
Paris;Place de la Bastille;75104
Paris;1P2 Place des Martyrs de la Résistance;75115
Paris;Rue Edouard Manet;75113
Paris;16P1 Rue Yéo Thomas;75113
Paris;Square Fernand de la Tombelle;75117
Paris;Square Gaston Bertandeau;75117
Paris;Voie Ev/20;75120
Paris;15U1 Rue Gisèle Freund;75113
Paris;30P2 Rue du Rendez-Vous;75112
Paris;Voie Ct/17;75117
Paris;Rue des Berges Hennequines;75114
Paris;Place Mireille Havet;75111
Paris;191W1 Boulevard Lefebvre;75115
Paris;12P1 Rue du Colonel Pierre Avia;75115
Paris;Rue Riesener;75112
Paris;Place Henri Rollet;75115
Paris;Rue Maurice Rouvier;75114
Paris;Rue Jules Dupré;75115
Paris;Voie P/18;75118
Paris;48P1 Boulevard Victor;75115
Paris;Voie Georges Pompidou;75112
Paris;5P4 Passage de la Providence;75120
Paris;Square Alban Satragne;75110
Paris;Rue de Rigny;75108
Paris;33P2 Rue Tchaïkovski;75118
Paris;Place Athanase Bassinet;75115
Paris;Square Thiers;75116
Paris;Avenue Hussein 1er de Jordanie;75116
Paris;1S2 Villa Mozart;75116
Paris;Place Coluche;75113
Paris;Avenue Pierre Loti;75107
Paris;Route Butte Mortemart;75116
Paris;20P1 Rue Cugnot;75118
Paris;140P2 Rue de Saussure;75117
Paris;Rue du Général Grossetti;75116
Paris;2Z1 Allée Isadora Duncan;75115
Paris;Place Marlène Dietrich;75116
Paris;Square du Trocadéro;75116
Paris;Allée de la Reine Marguerite;75116
Paris;100P8 Rue de Reuilly;75112
Paris;Rue Léon Vaudoyer;75107
Paris;Passage Walter Benjamin;75104
Paris;8P1 Rue Franc-Nohain;75113
Paris;Impasse du Tertre;75118
Paris;Chemin de Suresnes à Bagatelle;75116
Paris;Cour du Ginkgo;75112
Paris;Place du Docteur Alfred Fournier;75110
Paris;Voie Ek/20;75120
Paris;Voie K/17;75117
Paris;1S3 Impasse Robert;75118
Paris;Impasse des Anglais;75119
Paris;Villa Montcalm;75118
Paris;Passage de la Station de Ménilmontant;75120
Paris;152A2 Rue des Poissonniers;75118
Paris;Avenue Charles Risler;75107
Paris;4P4 Rue de Lorraine;75119
Paris;Voie Ba/14;75114
Paris;14P1 Rue Santos-Dumont;75115
Paris;Place Henri Matisse;75120
Paris;Villa Eugène Manuel;75116
Paris;Rue Jules Cloquet;75118
Paris;Passage Beaufils;75120
Paris;Voie Y/18;75118
Paris;41P9 Boulevard de Douaumont;75117
Paris;Rue George Gershwin;75112
Paris;Villa d'Hauterive;75119
Paris;Rue Bruller;75114
Paris;11P2 Rue Bernard Tétu;75119
Paris;Villa Fleurie;75119
Paris;Rue Chéreau;75113
Paris;Passage du Champ à Loup;75118
Paris;Place Robert Guillemard;75115
Paris;Square du Diapason;75119
Paris;Square Mignot;75116
Paris;4P1 Rue Leibniz;75118
Paris;25P6 Avenue d'Ivry;75113
Paris;Avenue des Pavillons;75117
Paris;1P1 Rue Norvins;75118
Paris;1Z1 Rue de la Croix Jarry;75113
Paris;38P1 Rue de la Jonquière;75117
Paris;Rue du Conservatoire;75109
Paris;26P1 Rue Serpollet;75120
Paris;Rue de Venise;75104
Paris;1P2 Impasse des Cloÿs;75118
Paris;Grille de Saint-Cloud;75116
Paris;Rue Fernand Pelloutier;75117
Paris;Allée des Erables;75116
Paris;Passage de Richelieu;75101
Paris;Passage Vérité;75101
Paris;27Z2 Rue Marguerite Long;75117
Paris;9Z5 Rue Neuve Tolbiac;75113
Paris;116P13 Rue de Saussure;75117
Paris;Rue Verdi;75116
Paris;112P4 Rue des Poissonniers;75118
Paris;41P4 Rue Gandon;75113
Paris;2Z2 Place Louis Bernier;75117
Paris;Place Albert Cohen;75115
Paris;Square Saint-Irénée;75111
Paris;Rue du Général Anselin;75116
Paris;Rue Piémontési;75118
Paris;183P6 Avenue de Clichy;75117
Paris;188P5 Rue d'Aubervilliers;75119
Paris;Passage des Orgues;75103
Paris;Port des Saints-Pères;75106
Paris;30P1 Rue Christine de Pisan;75117
Paris;Bassin de l'Arsenal;75112
Paris;Villa Maurice Rollinat;75119
Paris;Villa Belliard;75118
Paris;Rue Anna Jaclard;75112
Paris;Villa Jocelyn;75116
Paris;Rue Frédéric Loliée;75120
Paris;Passage du Vertbois;75103
Paris;14P1 Avenue de Saint-Mandé;75112
Paris;Place Denys Cochin;75107
Paris;Echangeur Saint Cloud;75116
Paris;Pont d'Austerlitz;75113
Paris;Place de l'Estrapade;75105
Paris;Rue Lefebvre;75115
Paris;Place Jean Marais;75118
Paris;Passage Marcel Landowski;75119
Paris;14P3 Rue Saint-Gilles;75103
Paris;1Z3 Rue Maria Helena Vieira Da Silva;75114
Paris;Rue Roger Bissière;75120
Paris;Impasse des Souhaits;75120
Paris;Avenue Alphand;75116
Paris;Rue Rameau;75102
Paris;Cour de Rome;75103
Paris;Rue Baltard;75101
Paris;Rue du Cimetière Saint-Benoist;75105
Paris;Rue de Belgrade;75107
Paris;Cité de Londres;75109
Paris;1S2 Passage Fermat;75114
Paris;36P2 Rue de la Réunion;75120
Paris;Avenue César Caire;75108
Paris;Passage Hulot;75101
Paris;Place Salvador Allende;75107
Paris;13P2 Rue Norvins;75118
Paris;Rue de Sèze;75108
Paris;Rue du Docteur Babinski;75118
Paris;Rue de Chablis;75112
Paris;Rue Tiron;75104
Paris;Route des Lacs à Bagatelle;75116
Paris;Rue du Père Prosper-Enfantin;75120
Paris;Voie Bq/18;75118
Paris;188P1 Rue d'Aubervilliers;75119
Paris;Place Ernest Denis;75106
Paris;76S1 Avenue du Président Kennedy;75116
Paris;2P2 Rue Jean Calvin;75105
Paris;204P1 Rue du Château des Rentiers;75113
Paris;Esplanade du Général Casso;75117
Paris;Rue Henri Feulard;75110
Paris;Rue Pierre Seel;75104
Paris;Place Jean-Paul Sartre-Simone de Beauvoir;75106
Paris;Rue Roger Verlomme;75103
Paris;27Z4 Rue André Gide;75115
Paris;Rue Leclerc;75114
Paris;Passage Maurel;75105
Paris;Rue Perrault;75101
Paris;Rue des Cheminets;75119
Paris;Place Sarah Monod;75112
Paris;Voie Cn/15;75115
Paris;Place Clément Ader;75116
Paris;Voie X/13;75113
Paris;Rue Rabelais;75108
Paris;Allée André Breton;75101
Paris;Place Jacques Feron;75119
Paris;1S1 Passage du Champ Marie;75118
Paris;Rue Corot;75116
Paris;Voie G/11;75111
Paris;78U1 Promenade Claude Lévi-Strauss;75113
Paris;Place Hébert;75118
Paris;Voie G/8;75108
Paris;Place du Bataillon Français de l'O.N.U. En Corée;75104
Paris;Passage de la Cour des Fontaines;75101
Paris;Rue Jules Lemaître;75112
Paris;Villa Victor Hugo;75116
Paris;Port Henri IV;75104
Paris;7Z3 Place Grace Murray Hopper;75113
Paris;25P1 Boulevard Ney;75118
Paris;62P4 Boulevard Berthier;75117
Paris;Voie Eu/20;75120
Paris;Impasse de l'Eglise;75115
Paris;1U1 Rue Dorothea Lange;75113
Paris;1U1 Place Jean-Michel Basquiat;75113
Paris;Voie Dk/13;75113
Paris;8P1 Rue Camulogène;75115
Paris;Rue de Montebello;75115
Paris;Place Saint-Gervais;75104
Paris;Rue Notre-Dame de Bonne Nouvelle;75102
Paris;26P2 Rue Serpollet;75120
Paris;Voie Bx/20;75120
Paris;15P2 Rue Pierre Larousse;75114
Paris;Voie Ci/12;75112
Paris;1S3 Villa Saint-Ange;75117
Paris;Voie Cf/12;75112
Paris;5bP3 Rue de Cambrai;75119
Paris;51Z1 Rue de la Mare;75120
Paris;59bP2 Rue de la Chapelle;75118
Paris;162P13 Rue des Poissonniers;75118
Paris;Voie Dg/19;75119
Paris;Voie Eq/20;75120
Paris;Villa Boléro;75119
Paris;1P1 Villa du Moulin Dagobert;75111
Paris;3P1 Place Marcel Paul;75114
Paris;162bZ1 Rue de Longchamp;75116
Paris;Rue Pierre Mille;75115
Paris;Boulevard Hyppolyte Marquès;75113
Paris;Promenade Georges Ulmer;75118
Paris;Rue des Glaïeuls;75120
Paris;Place de Tokyo;75116
Paris;Place Louise Catherine Breslau et Madeleine Zillhardt;75106
Paris;Place Louis Baillot;75118
Paris;Place du 22 Novembre 1943;75117
Paris;9P1 Avenue de la Porte des Lilas;75119
Paris;Villa Souchet;75120
Paris;162P19 Rue des Poissonniers;75118
Paris;Place Henri Queuille;75115
Paris;Voie Z/18;75118
Paris;Passage Colbert;75102
Paris;Esplanade Léo Hamon;75113
Paris;Route des Barrières;75112
Paris;Place Clemenceau;75108
Paris;22P1 Rue des Tennis;75118
Paris;Porte de Neuilly;75116
Paris;54P3 Boulevard Berthier;75117
Paris;38P1 Rue Sigmund Freud;75119
Paris;1Z1 Rue Nationale;75113
Paris;Rue Maurice et Louis de Broglie;75113
Paris;Chemin de la Seine à Bagatelle;75116
Paris;14W1 Passage Saint-Ange;75117
Paris;Place Joseph Epstein;75120
Paris;116P12 Rue de Saussure;75117
Paris;Rue Fleury;75118
Paris;Place Saint-Jean;75117
Paris;Rue de Chevreuse;75106
Paris;1P2 Villa Damrémont;75118
Paris;Passage des Deux Pavillons;75101
Paris;Square du Quercy;75120
Paris;25P1 Quai du Lot;75119
Paris;Rue de la Meurthe;75119
Paris;Place Michel Debré;75106
Paris;Place du Paraguay;75116
Paris;3P2 Rue Camille Desmoulins;75115
Paris;Rue Palatine;75106
Paris;Cour du Levant;75112
Paris;183P41 Avenue de Clichy;75117
Paris;12P10 Rue du Colonel Pierre Avia;75115
Paris;Square Lowendal;75115
Paris;7Z1 Voie Dy/13;75113
Paris;Rue François Coppée;75115
Paris;Place du Canada;75108
Paris;113U1 Avenue de France;75113
Paris;6P3 Rue Christine de Pisan;75117
Paris;Voie Bf/17;75117
Paris;Pont du Garigliano;75115
Paris;19P7 Avenue de la Porte de la Villette;75119
Paris;Rue Basse des Carmes;75105
Paris;71W1 Cours de Vincennes;75120
Paris;Pont de Grenelle-Cadets de Saumur;75115
Paris;5P2 Avenue Sainte-Eugénie;75115
Paris;115U2 Avenue de France;75113
Paris;Place de la Reine Astrid;75108
Paris;1Z2 Rue La Vieuville;75118
Paris;Rue de l'Oise;75119
Paris;Square Gouvion-Saint-Cyr;75117
Paris;Passage de la Reine de Hongrie;75101
Paris;Rue de Rohan;75101
Paris;14P3 Avenue de Saint-Mandé;75112
Paris;72P1 Rue de la Chapelle;75118
Paris;Quai Voltaire;75106
Paris;Voie Eh/20;75120
Paris;Voie N/13;75113
Paris;Square de l'Esterel;75120
Paris;1P1 Passage des Cloÿs;75118
Paris;Passage Depaquit;75118
Paris;Rue Grenier sur l'Eau;75104
Paris;183P22 Avenue de Clichy;75117
Paris;Avenue du Ranelagh;75116
Paris;Rue Paul Borel;75117
Paris;176P3 Rue des Pyrénées;75120
Paris;24Z1 Rue Thomas Mann;75113
Paris;Rue de Noisiel;75116
Paris;20P1 Avenue de la Porte d'Asnières;75117
Paris;25P9 Avenue d'Ivry;75113
Paris;Rue Abel Rabaud;75111
Paris;52Z2 Boulevard de Douaumont;75117
Paris;74bP1 Rue de la Chapelle;75118
Paris;Route de l'Esplanade;75112
Paris;Impasse Berthaud;75103
Paris;Villa Jacquemont;75117
Paris;Place d'Andorre;75116
Paris;Place de l'Opéra;75102
Paris;Passage des Epinettes;75114
Paris;Avenue Paul Appell;75114
Paris;Route de l'Asile National;75112
Paris;7P1 Rue Léon Giraud;75119
Paris;Rue Lippmann;75120
Paris;153P7 Rue Cardinet;75117
Paris;Square du Tarn;75117
Paris;Place Marcel Aymé;75118
Paris;Rue de Bigorre;75114
Paris;64U2 Promenade Claude Lévi-Strauss;75113
Paris;3Z1 Passage du Sud;75119
Paris;Impasse de Conti;75106
Paris;Place Madeleine Braun;75110
Paris;1P6 Place du Trocadéro et du Onze Novembre;75116
Paris;Rue Toulouse Lautrec;75117
Paris;Allée de Madrid à Neuilly;75116
Paris;Square Nollet;75117
Paris;Avenue Georges Risler;75116
Paris;1S2 Rue Le Tasse;75116
Paris;Route du Point du Jour à Bagatelle;75116
Paris;1S1 Impasse des Deux Néthes;75118
Paris;Boulevard Gallieni;75115
Paris;Place Baudoyer;75104
Paris;Voie Dv/13;75113
Paris;Place Charles de Gaulle;75117
Paris;Rue du Cinéma;75101
Paris;1S1 Square Rapp;75107
Paris;30P1 Rue du Rendez-Vous;75112
Paris;Passage de la Boule Blanche;75112
Paris;140P1 Rue de Saussure;75117
Paris;34S1 Boulevard Marbeau;75116
Paris;116P7 Rue de Saussure;75117
Paris;Rue Paul Dubois;75103
Paris;Rue Paul Dupuy;75116
Paris;Voie E/7;75107
Paris;1S1 Cité Delaunay;75111
Paris;Rue Frédéric Mistral;75115
Paris;Square Pasteur;75115
Paris;Voie Ap/14;75115
Paris;1S7 Cité Durmar;75111
Paris;41P16 Boulevard de Douaumont;75117
Paris;Cour du Nom de Jésus;75111
Paris;Rue Mondoville;75120
Paris;Allée Georges Besse;75114
Paris;Place Bienvenüe;75115
Paris;Boulevard de Magenta;75109
Paris;15P1 Rue Erik Satie;75119
Paris;Rue des Marmousets;75113
Paris;1S1 Voie Fd/20;75120
Paris;17Z1 Rue des Arbustes;75114
Paris;Place Michel Audiard;75114
Paris;Voie Br/18;75118
Paris;76P2 Rue de la Chapelle;75118
Paris;162P1 Avenue d'Italie;75113
Paris;Place Jane Evrard;75116
Paris;11P3 Rue Cino Del Duca;75117
Paris;Villa Niel;75117
Paris;Rue Le Nôtre;75116
Paris;1W2 Avenue Ingres;75116
Paris;Place Maurice Chevalier;75120
Paris;Rue Jean-Baptiste Sémanaz;75119
Paris;Place Fernand Mourlot;75114
Paris;Rue Roubo;75111
Paris;Route du Bosquet Mortemart;75112
Paris;Rue Madeleine Marzin;75120
Paris;Avenue de l'Hippodrome;75116
Paris;Carrefour de la Pyramide;75112
Paris;21P1 Rue de la Solidarité;75119
Paris;Voie Ay/17;75117
Paris;Rue Largillière;75116
Paris;194P5 Rue d'Aubervilliers;75119
Paris;Villa Adrienne;75114
Paris;Voie Cd/20;75120
Paris;Voie Bu/16;75116
Paris;Impasse Ronsin;75115
Paris;70P2 Rue de l'Ourcq;75119
Paris;116P5 Rue de Saussure;75117
Paris;Place Georges Moustaki;75105
Paris;Place de la Porte de Châtillon;75114
Paris;Villa Copernic;75116
Paris;51P1 Boulevard de Douaumont;75117
Paris;Rue de Bourbon Le Château;75106
Paris;1P2 Passage Briare;75109
Paris;Place Henri Fiszbin;75119
Paris;7W1 Boulevard de Picpus;75112
Paris;Place Maurice Quentin;75101
Paris;1S8 Cité Durmar;75111
Paris;Square de Padirac;75116
Paris;Voie Bd/14;75114
Paris;5P3 Rue Pierre Larousse;75114
Paris;74P1 Avenue de Saint-Mandé;75112
Paris;6Z1 Square Rosny Aîné;75113
Paris;Voie De/13;75113
Paris;Place Dalida;75118
Paris;Boulevard des Italiens;75109
Paris;Porte du Jour;75101
Paris;Voie R/18;75118
Paris;Rue Petitot;75119
Paris;147P66 Rue Cardinet;75117
Paris;Place Jean-Pierre Lévy;75108
Paris;Rue Charles Gerhardt;75117
Paris;1S2 Passage Lemoine;75102
Paris;Voie Bj/17;75117
Paris;1S2 Impasse Châlon;75112
