Adresse,Nombre de pièces,Époque de construction,Type de location,Loyer minimum (€/m²),Loyer médian (€/m²),Loyer maximum (€/m²)
"Rue Bridaine, 75117 Paris",1 pièce,après 1990,non meublée,20.4,29.2,35.0
"Rue Bridaine, 75117 Paris",2 pièces,avant 1946,meublée,21.0,30.0,36.0
"Rue Bridaine, 75117 Paris",2 pièces,avant 1946,non meublée,18.4,26.3,31.6
"Rue Bridaine, 75117 Paris",2 pièces,1946-1970,meublée,18.6,26.6,31.9
"Rue Bridaine, 75117 Paris",2 pièces,1946-1970,non meublée,16.3,23.3,28.0
"Rue Bridaine, 75117 Paris",2 pièces,1971-1990,meublée,19.2,27.4,32.9
"Rue Bridaine, 75117 Paris",2 pièces,1971-1990,non meublée,16.8,24,28.8
"Rue Bridaine, 75117 Paris",2 pièces,après 1990,meublée,19.0,27.2,32.6
"Rue Bridaine, 75117 Paris",2 pièces,après 1990,non meublée,16.7,23.9,28.7
"Rue Bridaine, 75117 Paris",3 pièces,avant 1946,meublée,20.0,28.5,34.2
"Rue Bridaine, 75117 Paris",3 pièces,avant 1946,non meublée,17.5,25,30.0
"Rue Bridaine, 75117 Paris",3 pièces,1946-1970,meublée,17.2,24.6,29.5
"Rue Bridaine, 75117 Paris",3 pièces,1946-1970,non meublée,15.1,21.6,25.9
"Rue Bridaine, 75117 Paris",3 pièces,1971-1990,meublée,18.3,26.2,31.4
"Rue Bridaine, 75117 Paris",3 pièces,1971-1990,non meublée,16.1,23,27.6
"Rue Bridaine, 75117 Paris",3 pièces,après 1990,meublée,17.4,24.9,29.9
"Rue Bridaine, 75117 Paris",3 pièces,après 1990,non meublée,15.3,21.8,26.2
"Rue Bridaine, 75117 Paris",4 pièces et plus,avant 1946,meublée,18.1,25.8,31.0
"Rue Bridaine, 75117 Paris",4 pièces et plus,avant 1946,non meublée,15.8,22.6,27.1
"Rue Bridaine, 75117 Paris",4 pièces et plus,1946-1970,meublée,17.3,24.7,29.6
"Rue Bridaine, 75117 Paris",4 pièces et plus,1946-1970,non meublée,15.2,21.7,26.0
"Rue Bridaine, 75117 Paris",4 pièces et plus,1971-1990,meublée,18.1,25.9,31.1
"Rue Bridaine, 75117 Paris",4 pièces et plus,1971-1990,non meublée,15.9,22.7,27.2
"Rue Bridaine, 75117 Paris",4 pièces et plus,après 1990,meublée,18.0,25.7,30.8
"Rue Bridaine, 75117 Paris",4 pièces et plus,après 1990,non meublée,15.8,22.5,27.0
"Rue Bruneseau, 75113 Paris",1 pièce,avant 1946,meublée,24.1,34.4,41.3
"Rue Bruneseau, 75113 Paris",1 pièce,avant 1946,non meublée,21.1,30.2,36.2
"Rue Bruneseau, 75113 Paris",1 pièce,1946-1970,meublée,20.9,29.8,35.8
"Rue Bruneseau, 75113 Paris",1 pièce,1946-1970,non meublée,18.3,26.1,31.3
"Rue Bruneseau, 75113 Paris",1 pièce,1971-1990,meublée,22.1,31.6,37.9
"Rue Bruneseau, 75113 Paris",1 pièce,1971-1990,non meublée,19.4,27.7,33.2
"Rue Bruneseau, 75113 Paris",1 pièce,après 1990,meublée,23.3,33.3,40.0
"Rue Bruneseau, 75113 Paris",1 pièce,après 1990,non meublée,20.4,29.2,35.0
"Rue Bruneseau, 75113 Paris",2 pièces,avant 1946,meublée,21.0,30.0,36.0
"Rue Bruneseau, 75113 Paris",2 pièces,avant 1946,non meublée,18.4,26.3,31.6
"Rue Bruneseau, 75113 Paris",2 pièces,1946-1970,meublée,18.6,26.6,31.9
"Rue Bruneseau, 75113 Paris",2 pièces,1946-1970,non meublée,16.3,23.3,28.0
"Rue Bruneseau, 75113 Paris",2 pièces,1971-1990,meublée,19.2,27.4,32.9
"Rue Bruneseau, 75113 Paris",2 pièces,1971-1990,non meublée,16.8,24,28.8
"Rue Bruneseau, 75113 Paris",2 pièces,après 1990,meublée,19.0,27.2,32.6
"Rue Bruneseau, 75113 Paris",2 pièces,après 1990,non meublée,16.7,23.9,28.7
"Rue Bruneseau, 75113 Paris",3 pièces,avant 1946,meublée,20.0,28.5,34.2
"Rue Bruneseau, 75113 Paris",3 pièces,avant 1946,non meublée,17.5,25,30.0
"Rue Bruneseau, 75113 Paris",3 pièces,1946-1970,meublée,17.2,24.6,29.5
"Rue Bruneseau, 75113 Paris",3 pièces,1946-1970,non meublée,15.1,21.6,25.9
"Rue Bruneseau, 75113 Paris",3 pièces,1971-1990,meublée,18.3,26.2,31.4
"Rue Bruneseau, 75113 Paris",3 pièces,1971-1990,non meublée,16.1,23,27.6
"Rue Bruneseau, 75113 Paris",3 pièces,après 1990,meublée,17.4,24.9,29.9
"Rue Bruneseau, 75113 Paris",3 pièces,après 1990,non meublée,15.3,21.8,26.2
"Rue Bruneseau, 75113 Paris",4 pièces et plus,avant 1946,meublée,18.1,25.8,31.0
"Rue Bruneseau, 75113 Paris",4 pièces et plus,avant 1946,non meublée,15.8,22.6,27.1
"Rue Bruneseau, 75113 Paris",4 pièces et plus,1946-1970,meublée,17.3,24.7,29.6
"Rue Bruneseau, 75113 Paris",4 pièces et plus,1946-1970,non meublée,15.2,21.7,26.0
"Rue Bruneseau, 75113 Paris",4 pièces et plus,1971-1990,meublée,18.1,25.9,31.1
"Rue Bruneseau, 75113 Paris",4 pièces et plus,1971-1990,non meublée,15.9,22.7,27.2
"Rue Bruneseau, 75113 Paris",4 pièces et plus,après 1990,meublée,18.0,25.7,30.8
"Rue Bruneseau, 75113 Paris",4 pièces et plus,après 1990,non meublée,15.8,22.5,27.0
"Boulevard de Grenelle, 75115 Paris",1 pièce,avant 1946,meublée,24.1,34.4,41.3
"Boulevard de Grenelle, 75115 Paris",1 pièce,avant 1946,non meublée,21.1,30.2,36.2
"Boulevard de Grenelle, 75115 Paris",1 pièce,1946-1970,meublée,20.9,29.8,35.8
"Boulevard de Grenelle, 75115 Paris",1 pièce,1946-1970,non meublée,18.3,26.1,31.3
"Boulevard de Grenelle, 75115 Paris",1 pièce,1971-1990,meublée,22.1,31.6,37.9
"Boulevard de Grenelle, 75115 Paris",1 pièce,1971-1990,non meublée,19.4,27.7,33.2
"Boulevard de Grenelle, 75115 Paris",1 pièce,après 1990,meublée,23.3,33.3,40.0
"Boulevard de Grenelle, 75115 Paris",1 pièce,après 1990,non meublée,20.4,29.2,35.0
"Boulevard de Grenelle, 75115 Paris",2 pièces,avant 1946,meublée,21.0,30.0,36.0
"Boulevard de Grenelle, 75115 Paris",2 pièces,avant 1946,non meublée,18.4,26.3,31.6
"Boulevard de Grenelle, 75115 Paris",2 pièces,1946-1970,meublée,18.6,26.6,31.9
"Boulevard de Grenelle, 75115 Paris",2 pièces,1946-1970,non meublée,16.3,23.3,28.0
"Boulevard de Grenelle, 75115 Paris",2 pièces,1971-1990,meublée,19.2,27.4,32.9
"Boulevard de Grenelle, 75115 Paris",2 pièces,1971-1990,non meublée,16.8,24,28.8
"Boulevard de Grenelle, 75115 Paris",2 pièces,après 1990,meublée,19.0,27.2,32.6
"Boulevard de Grenelle, 75115 Paris",2 pièces,après 1990,non meublée,16.7,23.9,28.7
"Boulevard de Grenelle, 75115 Paris",3 pièces,avant 1946,meublée,20.0,28.5,34.2
"Boulevard de Grenelle, 75115 Paris",3 pièces,avant 1946,non meublée,17.5,25,30.0
"Boulevard de Grenelle, 75115 Paris",3 pièces,1946-1970,meublée,17.2,24.6,29.5
"Boulevard de Grenelle, 75115 Paris",3 pièces,1946-1970,non meublée,15.1,21.6,25.9
"Boulevard de Grenelle, 75115 Paris",3 pièces,1971-1990,meublée,18.3,26.2,31.4
"Boulevard de Grenelle, 75115 Paris",3 pièces,1971-1990,non meublée,16.1,23,27.6
"Boulevard de Grenelle, 75115 Paris",3 pièces,après 1990,meublée,17.4,24.9,29.9
"Boulevard de Grenelle, 75115 Paris",3 pièces,après 1990,non meublée,15.3,21.8,26.2
"Boulevard de Grenelle, 75115 Paris",4 pièces et plus,avant 1946,meublée,18.1,25.8,31.0
"Boulevard de Grenelle, 75115 Paris",4 pièces et plus,avant 1946,non meublée,15.8,22.6,27.1
"Boulevard de Grenelle, 75115 Paris",4 pièces et plus,1946-1970,meublée,15.2,21.7,26.0
"Boulevard de Grenelle, 75115 Paris",4 pièces et plus,1946-1970,non meublée,15.2,21.7,26.0
"Boulevard de Grenelle, 75115 Paris",4 pièces et plus,1971-1990,meublée,18.1,25.9,31.1
"Boulevard de Grenelle, 75115 Paris",4 pièces et plus,1971-1990,non meublée,15.9,22.7,27.2
"Boulevard de Grenelle, 75115 Paris",4 pièces et plus,après 1990,meublée,18.0,25.7,30.8
"Boulevard de Grenelle, 75115 Paris",4 pièces et plus,après 1990,non meublée,15.8,22.5,27.0
"Villa Robert Doisneau, 75113 Paris",1 pièce,avant 1946,meublée,21.8,31.1,37.3
"Villa Robert Doisneau, 75113 Paris",1 pièce,avant 1946,non meublée,21.8,31.1,37.3
"Villa Robert Doisneau, 75113 Paris",1 pièce,1946-1970,meublée,20.4,29.1,34.9
"Villa Robert Doisneau, 75113 Paris",1 pièce,1946-1970,non meublée,17.9,25.5,30.6
"Villa Robert Doisneau, 75113 Paris",1 pièce,1971-1990,meublée,17.3,24.7,29.6
"Villa Robert Doisneau, 75113 Paris",1 pièce,1971-1990,non meublée,15.2,21.7,26.0
"Villa Robert Doisneau, 75113 Paris",1 pièce,après 1990,meublée,19.0,27.2,32.6
"Villa Robert Doisneau, 75113 Paris",1 pièce,après 1990,non meublée,16.7,23.9,28.7
"Villa Robert Doisneau, 75113 Paris",2 pièces,avant 1946,meublée,18.7,26.7,32.0
"Villa Robert Doisneau, 75113 Paris",2 pièces,avant 1946,non meublée,16.4,23.4,28.1
"Villa Robert Doisneau, 75113 Paris",2 pièces,1946-1970,meublée,16.2,23.1,27.7
"Villa Robert Doisneau, 75113 Paris",2 pièces,1946-1970,non meublée,14.2,20.3,24.4
"Villa Robert Doisneau, 75113 Paris",2 pièces,1971-1990,meublée,15.3,21.8,26.2
"Villa Robert Doisneau, 75113 Paris",2 pièces,1971-1990,non meublée,13.4,19.1,22.9
"Villa Robert Doisneau, 75113 Paris",2 pièces,après 1990,meublée,17.2,24.6,29.5
"Villa Robert Doisneau, 75113 Paris",2 pièces,après 1990,non meublée,15.1,21.6,25.9
"Villa Robert Doisneau, 75113 Paris",3 pièces,avant 1946,meublée,16.9,24.1,28.9
"Villa Robert Doisneau, 75113 Paris",3 pièces,avant 1946,non meublée,14.8,21.1,25.3
"Villa Robert Doisneau, 75113 Paris",3 pièces,1946-1970,meublée,14.1,20.1,24.1
"Villa Robert Doisneau, 75113 Paris",3 pièces,1946-1970,non meublée,12.3,17.6,21.1
"Villa Robert Doisneau, 75113 Paris",3 pièces,1971-1990,meublée,14.2,20.3,24.4
"Villa Robert Doisneau, 75113 Paris",3 pièces,1971-1990,non meublée,12.5,17.8,21.4
"Villa Robert Doisneau, 75113 Paris",3 pièces,après 1990,meublée,15.6,22.3,26.8
"Villa Robert Doisneau, 75113 Paris",3 pièces,après 1990,non meublée,13.7,19.6,23.5
"Villa Robert Doisneau, 75113 Paris",4 pièces et plus,avant 1946,meublée,16.4,23.4,28.1
"Villa Robert Doisneau, 75113 Paris",4 pièces et plus,avant 1946,non meublée,14.4,20.5,24.6
"Villa Robert Doisneau, 75113 Paris",4 pièces et plus,1946-1970,meublée,12.7,18.1,21.7
"Villa Robert Doisneau, 75113 Paris",4 pièces et plus,1946-1970,non meublée,11.1,15.9,19.1
"Villa Robert Doisneau, 75113 Paris",4 pièces et plus,1971-1990,meublée,11.6,16.6,19.9
"Villa Robert Doisneau, 75113 Paris",4 pièces et plus,1971-1990,non meublée,10.2,14.6,17.5
"Villa Robert Doisneau, 75113 Paris",4 pièces et plus,après 1990,meublée,14.7,21.0,25.2
"Villa Robert Doisneau, 75113 Paris",4 pièces et plus,après 1990,non meublée,12.9,18.4,22.1
"Rue Fernand Léger, 75120 Paris",1 pièce,avant 1946,meublée,20.6,29.4,35.3
"Rue Fernand Léger, 75120 Paris",1 pièce,avant 1946,non meublée,18.1,25.8,31.0
"Rue Fernand Léger, 75120 Paris",1 pièce,1946-1970,meublée,20.2,28.8,34.6
"Rue Fernand Léger, 75120 Paris",1 pièce,1946-1970,non meublée,17.7,25.3,30.4
"Rue Fernand Léger, 75120 Paris",1 pièce,1971-1990,meublée,19.0,27.2,32.6
"Rue Fernand Léger, 75120 Paris",1 pièce,1971-1990,non meublée,16.7,23.9,28.7
"Rue Fernand Léger, 75120 Paris",1 pièce,après 1990,meublée,20.7,29.6,35.5
"Rue Fernand Léger, 75120 Paris",1 pièce,après 1990,non meublée,18.2,26,31.2
"Rue Fernand Léger, 75120 Paris",2 pièces,avant 1946,meublée,19.0,27.1,32.5
"Rue Fernand Léger, 75120 Paris",2 pièces,avant 1946,non meublée,16.7,23.8,28.6
"Rue Fernand Léger, 75120 Paris",2 pièces,1946-1970,meublée,17.2,24.6,29.5
"Rue Fernand Léger, 75120 Paris",2 pièces,1946-1970,non meublée,15.1,21.6,25.9
"Rue Fernand Léger, 75120 Paris",2 pièces,1971-1990,meublée,17.1,24.4,29.3
"Rue Fernand Léger, 75120 Paris",2 pièces,1971-1990,non meublée,15.0,21.4,25.7
"Rue Fernand Léger, 75120 Paris",2 pièces,après 1990,meublée,19.0,27.1,32.5
"Rue Fernand Léger, 75120 Paris",2 pièces,après 1990,non meublée,16.7,23.8,28.6
"Rue Fernand Léger, 75120 Paris",3 pièces,avant 1946,meublée,16.9,24.2,29.0
"Rue Fernand Léger, 75120 Paris",3 pièces,avant 1946,non meublée,14.8,21.2,25.4
"Rue Fernand Léger, 75120 Paris",3 pièces,1946-1970,meublée,16.0,22.9,27.5
"Rue Fernand Léger, 75120 Paris",3 pièces,1946-1970,non meublée,14.1,20.1,24.1
"Rue Fernand Léger, 75120 Paris",3 pièces,1971-1990,meublée,15.9,22.7,27.2
"Rue Fernand Léger, 75120 Paris",3 pièces,1971-1990,non meublée,13.9,19.9,23.9
"Rue Fernand Léger, 75120 Paris",3 pièces,après 1990,meublée,16.7,23.9,28.7
"Rue Fernand Léger, 75120 Paris",3 pièces,après 1990,non meublée,14.7,21,25.2
"Rue Fernand Léger, 75120 Paris",4 pièces et plus,avant 1946,meublée,16.0,22.9,27.5
"Rue Fernand Léger, 75120 Paris",4 pièces et plus,avant 1946,non meublée,14.1,20.1,24.1
"Rue Fernand Léger, 75120 Paris",4 pièces et plus,1946-1970,meublée,14.8,21.1,25.3
"Rue Fernand Léger, 75120 Paris",4 pièces et plus,1946-1970,non meublée,13.0,18.5,22.2
"Rue Fernand Léger, 75120 Paris",4 pièces et plus,1971-1990,meublée,14.0,20.0,24.0
"Rue Fernand Léger, 75120 Paris",4 pièces et plus,1971-1990,non meublée,12.3,17.5,21.0
"Rue Fernand Léger, 75120 Paris",4 pièces et plus,après 1990,meublée,17.0,24.3,29.2
"Rue Fernand Léger, 75120 Paris",4 pièces et plus,après 1990,non meublée,14.9,21.3,25.6
"Rue Saint-Martin, 75103 Paris",1 pièce,avant 1946,meublée,20.6,29.4,35.3
"Rue Saint-Martin, 75103 Paris",1 pièce,avant 1946,non meublée,23.0,32.9,39.5
"Rue Saint-Martin, 75103 Paris",1 pièce,1946-1970,meublée,23.0,32.9,39.5
"Rue Saint-Martin, 75103 Paris",1 pièce,1946-1970,non meublée,22.6,32.3,38.8
"Rue Saint-Martin, 75103 Paris",1 pièce,1971-1990,meublée,24.9,35.6,42.7
"Rue Saint-Martin, 75103 Paris",1 pièce,1971-1990,non meublée,21.8,31.2,37.4
"Rue Saint-Martin, 75103 Paris",1 pièce,après 1990,meublée,23.6,33.7,40.4
"Rue Saint-Martin, 75103 Paris",1 pièce,après 1990,non meublée,20.7,29.6,35.5
"Rue Saint-Martin, 75103 Paris",2 pièces,avant 1946,meublée,23.3,33.3,40.0
"Rue Saint-Martin, 75103 Paris",2 pièces,avant 1946,non meublée,20.4,29.2,35.0
"Rue Saint-Martin, 75103 Paris",2 pièces,1946-1970,meublée,19.0,27.2,32.6
"Rue Saint-Martin, 75103 Paris",2 pièces,1946-1970,non meublée,16.7,23.9,28.7
"Rue Saint-Martin, 75103 Paris",2 pièces,1971-1990,meublée,19.0,27.2,32.6
"Rue Saint-Martin, 75103 Paris",2 pièces,1971-1990,non meublée,16.7,23.9,28.7
"Rue Saint-Martin, 75103 Paris",2 pièces,après 1990,meublée,19.3,27.6,33.1
"Rue Saint-Martin, 75103 Paris",2 pièces,après 1990,non meublée,16.9,24.2,29.0
"Rue Saint-Martin, 75103 Paris",3 pièces,avant 1946,meublée,20.9,29.9,35.9
"Rue Saint-Martin, 75103 Paris",3 pièces,avant 1946,non meublée,18.3,26.2,31.4
"Rue Saint-Martin, 75103 Paris",3 pièces,1946-1970,meublée,18.2,26.0,31.2
"Rue Saint-Martin, 75103 Paris",3 pièces,1946-1970,non meublée,16.0,22.8,27.4
"Rue Saint-Martin, 75103 Paris",3 pièces,1971-1990,meublée,20.5,29.3,35.2
"Rue Saint-Martin, 75103 Paris",3 pièces,1971-1990,non meublée,18.0,25.7,30.8
"Rue Saint-Martin, 75103 Paris",3 pièces,après 1990,meublée,18.9,27.0,32.4
"Rue Saint-Martin, 75103 Paris",3 pièces,après 1990,non meublée,16.6,23.7,28.4
"Rue Saint-Martin, 75103 Paris",4 pièces et plus,avant 1946,meublée,21.1,30.1,36.1
"Rue Saint-Martin, 75103 Paris",4 pièces et plus,avant 1946,non meublée,18.5,26.4,31.7
"Rue Saint-Martin, 75103 Paris",4 pièces et plus,1946-1970,meublée,19.3,27.5,33.0
"Rue Saint-Martin, 75103 Paris",4 pièces et plus,1946-1970,non meublée,16.9,24.1,28.9
"Rue Saint-Martin, 75103 Paris",4 pièces et plus,1971-1990,meublée,19.8,28.3,34.0
"Rue Saint-Martin, 75103 Paris",4 pièces et plus,1971-1990,non meublée,17.4,24.8,29.8
"Rue Saint-Martin, 75103 Paris",4 pièces et plus,après 1990,meublée,20.0,28.6,34.3
"Rue Saint-Martin, 75103 Paris",4 pièces et plus,après 1990,non meublée,17.6,25.1,30.1
"Rue des Moines, 75117 Paris",1 pièce,avant 1946,meublée,23.6,33.7,40.4
"Rue des Moines, 75117 Paris",1 pièce,avant 1946,non meublée,23.6,33.7,40.4
"Rue des Moines, 75117 Paris",1 pièce,1946-1970,meublée,20.4,29.2,35.0
"Rue des Moines, 75117 Paris",1 pièce,1946-1970,non meublée,17.9,25.6,30.7
"Rue des Moines, 75117 Paris",1 pièce,1971-1990,meublée,21.6,30.8,37.0
"Rue des Moines, 75117 Paris",1 pièce,1971-1990,non meublée,18.9,27,32.4
"Rue des Moines, 75117 Paris",1 pièce,après 1990,meublée,19.9,28.4,34.1
"Rue des Moines, 75117 Paris",1 pièce,après 1990,non meublée,17.4,24.9,29.9
"Rue des Moines, 75117 Paris",2 pièces,avant 1946,meublée,20.3,29.0,34.8
"Rue des Moines, 75117 Paris",2 pièces,avant 1946,non meublée,17.8,25.4,30.5
"Rue des Moines, 75117 Paris",2 pièces,1946-1970,meublée,19.6,28.0,33.6
"Rue des Moines, 75117 Paris",2 pièces,1946-1970,non meublée,17.2,24.6,29.5
"Rue des Moines, 75117 Paris",2 pièces,1971-1990,meublée,19.5,27.8,33.4
"Rue des Moines, 75117 Paris",2 pièces,1971-1990,non meublée,17.1,24.4,29.3
"Rue des Moines, 75117 Paris",2 pièces,après 1990,meublée,18.1,25.8,31.0
"Rue des Moines, 75117 Paris",2 pièces,après 1990,non meublée,15.8,22.6,27.1
"Rue des Moines, 75117 Paris",3 pièces,avant 1946,meublée,19.2,27.4,32.9
"Rue des Moines, 75117 Paris",3 pièces,avant 1946,non meublée,16.8,24,28.8
"Rue des Moines, 75117 Paris",3 pièces,1946-1970,meublée,16.2,23.1,27.7
"Rue des Moines, 75117 Paris",3 pièces,1946-1970,non meublée,14.2,20.3,24.4
"Rue des Moines, 75117 Paris",3 pièces,1971-1990,meublée,16.0,22.9,27.5
"Rue des Moines, 75117 Paris",3 pièces,1971-1990,non meublée,14.1,20.1,24.1
"Rue des Moines, 75117 Paris",3 pièces,après 1990,meublée,17.9,25.5,30.6
"Rue des Moines, 75117 Paris",3 pièces,après 1990,non meublée,15.7,22.4,26.9
"Rue des Moines, 75117 Paris",4 pièces et plus,avant 1946,meublée,17.8,25.4,30.5
"Rue des Moines, 75117 Paris",4 pièces et plus,avant 1946,non meublée,15.6,22.3,26.8
"Rue des Moines, 75117 Paris",4 pièces et plus,1946-1970,meublée,18.2,26.0,31.2
"Rue des Moines, 75117 Paris",4 pièces et plus,1946-1970,non meublée,16.0,22.8,27.4
"Rue des Moines, 75117 Paris",4 pièces et plus,1971-1990,meublée,16.0,22.9,27.5
"Rue des Moines, 75117 Paris",4 pièces et plus,1971-1990,non meublée,14.1,20.1,24.1
"Rue des Moines, 75117 Paris",4 pièces et plus,après 1990,meublée,15.8,22.6,27.1
"Rue des Moines, 75117 Paris",4 pièces et plus,après 1990,non meublée,13.9,19.8,23.8
"Cité Leclaire, 75120 Paris",1 pièce,avant 1946,meublée,21.8,31.1,37.3
"Cité Leclaire, 75120 Paris",1 pièce,avant 1946,non meublée,21.8,31.1,37.3
"Cité Leclaire, 75120 Paris",1 pièce,1946-1970,meublée,20.4,29.1,34.9
"Cité Leclaire, 75120 Paris",1 pièce,1946-1970,non meublée,17.9,25.5,30.6
"Cité Leclaire, 75120 Paris",1 pièce,1971-1990,meublée,17.3,24.7,29.6
"Cité Leclaire, 75120 Paris",1 pièce,1971-1990,non meublée,15.2,21.7,26.0
"Cité Leclaire, 75120 Paris",1 pièce,après 1990,meublée,19.0,27.2,32.6
"Cité Leclaire, 75120 Paris",1 pièce,après 1990,non meublée,16.7,23.9,28.7
"Cité Leclaire, 75120 Paris",2 pièces,avant 1946,meublée,18.7,26.7,32.0
"Cité Leclaire, 75120 Paris",2 pièces,avant 1946,non meublée,16.4,23.4,28.1
"Cité Leclaire, 75120 Paris",2 pièces,1946-1970,meublée,16.2,23.1,27.7
"Cité Leclaire, 75120 Paris",2 pièces,1946-1970,non meublée,14.2,20.3,24.4
"Cité Leclaire, 75120 Paris",2 pièces,1971-1990,meublée,15.3,21.8,26.2
"Cité Leclaire, 75120 Paris",2 pièces,1971-1990,non meublée,13.4,19.1,22.9
"Cité Leclaire, 75120 Paris",2 pièces,après 1990,meublée,17.2,24.6,29.5
"Cité Leclaire, 75120 Paris",2 pièces,après 1990,non meublée,15.1,21.6,25.9
"Cité Leclaire, 75120 Paris",3 pièces,avant 1946,meublée,16.9,24.1,28.9
"Cité Leclaire, 75120 Paris",3 pièces,avant 1946,non meublée,14.8,21.1,25.3
"Cité Leclaire, 75120 Paris",3 pièces,1946-1970,meublée,14.1,20.1,24.1
"Cité Leclaire, 75120 Paris",3 pièces,1946-1970,non meublée,12.3,17.6,21.1
"Cité Leclaire, 75120 Paris",3 pièces,1971-1990,meublée,14.2,20.3,24.4
"Cité Leclaire, 75120 Paris",3 pièces,1971-1990,non meublée,12.5,17.8,21.4
"Cité Leclaire, 75120 Paris",3 pièces,après 1990,meublée,15.6,22.3,26.8
"Cité Leclaire, 75120 Paris",3 pièces,après 1990,non meublée,13.7,19.6,23.5
"Cité Leclaire, 75120 Paris",4 pièces et plus,avant 1946,meublée,16.4,23.4,28.1
"Cité Leclaire, 75120 Paris",4 pièces et plus,avant 1946,non meublée,14.4,20.5,24.6
"Cité Leclaire, 75120 Paris",4 pièces et plus,1946-1970,meublée,12.7,18.1,21.7
"Cité Leclaire, 75120 Paris",4 pièces et plus,1946-1970,non meublée,11.1,15.9,19.1
"Cité Leclaire, 75120 Paris",4 pièces et plus,1971-1990,meublée,11.6,16.6,19.9
"Cité Leclaire, 75120 Paris",4 pièces et plus,1971-1990,non meublée,10.2,14.6,17.5
"Cité Leclaire, 75120 Paris",4 pièces et plus,après 1990,meublée,14.7,21.0,25.2
"Cité Leclaire, 75120 Paris",4 pièces et plus,après 1990,non meublée,12.9,18.4,22.1
"Rue Antoine Chantin, 75114 Paris",1 pièce,avant 1946,meublée,24.1,34.4,41.3
"Rue Antoine Chantin, 75114 Paris",1 pièce,avant 1946,non meublée,24.1,34.4,41.3
"Rue Antoine Chantin, 75114 Paris",1 pièce,1946-1970,meublée,20.9,29.8,35.8
"Rue Antoine Chantin, 75114 Paris",1 pièce,1946-1970,non meublée,18.3,26.1,31.3
"Rue Antoine Chantin, 75114 Paris",1 pièce,1971-1990,meublée,22.1,31.6,37.9
"Rue Antoine Chantin, 75114 Paris",1 pièce,1971-1990,non meublée,19.4,27.7,33.2
"Rue Antoine Chantin, 75114 Paris",1 pièce,après 1990,meublée,23.3,33.3,40.0
"Rue Antoine Chantin, 75114 Paris",1 pièce,après 1990,non meublée,20.4,29.2,35.0
"Rue Antoine Chantin, 75114 Paris",2 pièces,avant 1946,meublée,21.0,30.0,36.0
"Rue Antoine Chantin, 75114 Paris",2 pièces,avant 1946,non meublée,18.4,26.3,31.6
"Rue Antoine Chantin, 75114 Paris",2 pièces,1946-1970,meublée,18.6,26.6,31.9
"Rue Antoine Chantin, 75114 Paris",2 pièces,1946-1970,non meublée,16.3,23.3,28.0
"Rue Antoine Chantin, 75114 Paris",2 pièces,1971-1990,meublée,16.8,24,28.8
"Rue Antoine Chantin, 75114 Paris",2 pièces,1971-1990,non meublée,16.8,24,28.8
"Rue Antoine Chantin, 75114 Paris",2 pièces,après 1990,meublée,19.0,27.2,32.6
"Rue Antoine Chantin, 75114 Paris",2 pièces,après 1990,non meublée,16.7,23.9,28.7
"Rue Antoine Chantin, 75114 Paris",3 pièces,avant 1946,meublée,20.0,28.5,34.2
"Rue Antoine Chantin, 75114 Paris",3 pièces,avant 1946,non meublée,17.5,25,30.0
"Rue Antoine Chantin, 75114 Paris",3 pièces,1946-1970,meublée,17.2,24.6,29.5
"Rue Antoine Chantin, 75114 Paris",3 pièces,1946-1970,non meublée,15.1,21.6,25.9
"Rue Antoine Chantin, 75114 Paris",3 pièces,1971-1990,meublée,18.3,26.2,31.4
"Rue Antoine Chantin, 75114 Paris",3 pièces,1971-1990,non meublée,16.1,23,27.6
"Rue Antoine Chantin, 75114 Paris",3 pièces,après 1990,meublée,17.4,24.9,29.9
